SL_NO,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,PROXIMITY,LIGHT,TIME,CONTEXT
6268,-1.3605051,3.2136173,8.699332,0.16377957,0.043008782,-0.3707011,-31.518751,-11.325001,-33.43125,5.0,8023.741,12:12:09.644965,OUTDOOR
6269,-1.5807717,3.079542,8.699332,0.16377957,0.043008782,-0.3707011,-31.518751,-11.325001,-33.43125,5.0,7154.6387,12:12:09.782483,OUTDOOR
6270,-1.3581109,2.4187422,9.552266,0.27882475,0.20132904,-0.14207545,-31.125002,-11.325001,-33.43125,5.0,7154.6387,12:12:09.783762,OUTDOOR
6271,-2.1631613,0.83976626,12.161347,0.27882475,0.20132904,-0.14207545,-31.125002,-11.606251,-33.54375,5.0,7154.6387,12:12:09.885830,OUTDOOR
6272,-2.409764,3.1250317,7.5614877,-0.66057765,0.022636201,0.17629607,-31.125002,-11.606251,-33.54375,5.0,7154.6387,12:12:09.887391,OUTDOOR
6273,-0.41180268,2.677316,6.030994,-0.66057765,0.022636201,0.17629607,-30.675001,-11.231251,-34.050003,5.0,7154.6387,12:12:10.089435,OUTDOOR
6274,-1.1857284,2.677316,6.030994,0.005193011,-0.14314069,0.7655031,-30.675001,-11.231251,-34.050003,5.0,7154.6387,12:12:10.090715,OUTDOOR
6275,-0.4285621,2.8353333,11.049839,0.005193011,-0.14314069,0.7655031,-30.468752,-9.9375,-34.331253,5.0,7154.6387,12:12:10.294202,OUTDOOR
6276,-0.3878607,3.8774097,12.506113,0.005193011,-0.14314069,0.7655031,-30.468752,-9.9375,-34.331253,5.0,7154.6387,12:12:10.295001,OUTDOOR
6277,0.84096336,3.0364463,12.37922,0.23301972,-0.016377958,0.23035665,-30.337502,-9.9375,-34.331253,5.0,7154.6387,12:12:10.302793,OUTDOOR
6278,-0.17477672,2.7419596,9.798869,0.23301972,-0.016377958,0.23035665,-30.337502,-8.55,-34.59375,5.0,7154.6387,12:12:10.498908,OUTDOOR
6279,-1.4850036,2.1739352,10.996569,0.215976,0.18188854,-0.49160504,-30.337502,-8.55,-34.59375,5.0,7154.6387,12:12:10.499884,OUTDOOR
6280,-0.22984336,3.1944637,7.566276,0.215976,0.18188854,-0.49160504,-30.018751,-8.3625,-34.7625,5.0,7154.6387,12:12:10.703513,OUTDOOR
6281,-0.14604631,3.3357215,7.4776907,0.215976,0.18188854,-0.49160504,-30.018751,-8.3625,-34.7625,5.0,7154.6387,12:12:10.704312,OUTDOOR
6282,0.4794389,3.402759,10.220847,0.056989968,-0.1561898,0.17802706,-29.250002,-8.3625,-34.7625,5.0,7154.6387,12:12:10.705080,OUTDOOR
6283,0.12928689,2.5791538,9.303269,0.056989968,-0.1561898,0.17802706,-29.250002,-8.925,-34.631252,5.0,7154.6387,12:12:10.908614,OUTDOOR
6284,-1.9662381,2.0566192,12.03625,-0.12955897,-0.0023967742,0.17802706,-29.250002,-8.925,-34.631252,5.0,7960.636,12:12:10.909479,OUTDOOR
6285,-0.39264908,2.2122424,8.400057,-0.12955897,-0.0023967742,0.064712904,-29.00625,-9.0375,-34.85625,5.0,7960.636,12:12:11.113150,OUTDOOR
6286,-0.22505496,2.2122424,8.400057,-0.12955897,-0.0023967742,0.064712904,-29.00625,-9.0375,-34.85625,5.0,7960.636,12:12:11.114009,OUTDOOR
6287,-0.090979666,2.5791538,6.7306995,-0.2627131,-0.047935486,0.16258119,-29.025002,-8.25,-34.85625,5.0,7960.636,12:12:11.128973,OUTDOOR
6288,-0.59855044,3.7337575,10.666168,-0.2627131,-0.047935486,0.16258119,-29.025002,-8.25,-35.15625,5.0,7960.636,12:12:11.319009,OUTDOOR
6289,-0.28491,4.1718965,10.740389,0.1193061,0.037815772,0.015712187,-29.250002,-8.25,-35.15625,5.0,7960.636,12:12:11.320301,OUTDOOR
6290,0.7978677,0.56203884,11.435306,0.1193061,0.037815772,0.015712187,-29.250002,-7.0687504,-35.49375,5.0,7960.636,12:12:11.523193,OUTDOOR
6291,0.1436521,2.2649148,7.2286935,0.19400556,0.037815772,0.015712187,-29.250002,-7.0687504,-35.49375,5.0,7960.636,12:12:11.524372,OUTDOOR
6292,-0.19393034,2.1547816,9.233837,0.19400556,-0.0966699,-0.40332386,-29.5125,-6.675,-35.362503,5.0,7960.636,12:12:11.639890,OUTDOOR
6293,-0.40940848,2.2481554,7.3460093,0.19400556,-0.0966699,-0.40332386,-29.5125,-6.675,-35.362503,5.0,7960.636,12:12:11.657394,OUTDOOR
6294,0.076614454,3.0843303,7.669825,-0.02197043,-0.0037283157,-0.50731725,-29.5125,-6.675,-35.362503,5.0,7960.636,12:12:11.728441,OUTDOOR
6295,-0.97025025,3.4703953,10.912771,-0.02197043,-0.0037283157,-0.50731725,-29.400002,-7.36875,-35.456253,5.0,7960.636,12:12:11.932307,OUTDOOR
6296,-0.35194764,2.6007016,12.594698,-0.0011983871,-0.0037283157,-0.50731725,-29.400002,-7.36875,-35.456253,5.0,7960.636,12:12:11.933107,OUTDOOR
6297,-0.062249243,0.29149407,9.818023,-0.0011983871,0.049932797,-0.18575001,-29.156252,-8.64375,-35.49375,5.0,7960.636,12:12:12.034448,OUTDOOR
6298,-1.8513165,2.7443538,7.590218,-0.0011983871,0.049932797,-0.18575001,-29.156252,-8.64375,-35.49375,5.0,8858.794,12:12:12.042779,OUTDOOR
6299,0.18914193,1.7549498,7.492056,-0.015312725,-0.018907886,-0.26977026,-28.81875,-8.64375,-35.49375,5.0,8858.794,12:12:12.137242,OUTDOOR
6300,-0.079008654,2.9933507,8.368932,-0.015312725,-0.018907886,-0.26977026,-28.81875,-9.225,-35.662502,5.0,8858.794,12:12:12.238894,OUTDOOR
6301,-1.3006501,3.4943373,9.523536,0.06790861,-0.1884131,-0.5239615,-28.81875,-9.225,-35.662502,5.0,8858.794,12:12:12.262114,OUTDOOR
6302,-0.23463176,3.3692403,11.162367,0.06790861,-0.1884131,-0.5239615,-28.425001,-10.293751,-35.756252,5.0,8858.794,12:12:12.547719,OUTDOOR
6303,1.7776948,3.3692403,11.684303,0.009187635,-0.1884131,-0.5239615,-28.425001,-10.293751,-35.756252,5.0,8858.794,12:12:12.549261,OUTDOOR
6304,0.87208796,0.037110128,13.787609,0.009187635,-0.5119776,-0.5519239,-27.975,-11.962501,-35.60625,5.0,8858.794,12:12:12.550934,OUTDOOR
6305,-1.525705,2.0207062,8.6299,0.009187635,-0.5119776,-0.5519239,-27.975,-11.962501,-35.60625,5.0,8858.794,12:12:12.648166,OUTDOOR
6306,-0.78529817,2.6821043,7.3867106,-0.029560216,0.0058587817,-1.1409978,-27.975,-11.962501,-35.60625,5.0,9792.876,12:12:12.751624,OUTDOOR
6307,-0.98222125,3.6619315,6.5966244,-0.029560216,0.0058587817,-1.1409978,-26.718752,-14.3625,-35.04375,5.0,9792.876,12:12:12.854216,OUTDOOR
6308,-0.6895301,3.256713,10.900801,-0.029560216,0.0058587817,-1.1409978,-26.718752,-14.3625,-35.04375,5.0,9792.876,12:12:12.862132,OUTDOOR
6309,-0.37588966,2.854487,10.3692875,0.292007,-0.09959929,-0.27043605,-25.237501,-17.90625,-34.443752,5.0,9792.876,12:12:13.058513,OUTDOOR
6310,-1.2024878,1.1725603,12.338518,0.292007,-0.09959929,-0.27043605,-25.237501,-17.90625,-34.443752,5.0,9792.876,12:12:13.059961,OUTDOOR
6311,-0.6847417,1.8579005,8.610746,-0.17190199,-0.117575094,-0.013714875,-25.237501,-17.90625,-34.443752,5.0,11058.106,12:12:13.087859,OUTDOOR
6312,-0.49559975,2.8018146,6.337452,-0.17190199,-0.117575094,-0.013714875,-23.550001,-21.6375,-34.893753,5.0,11058.106,12:12:13.264184,OUTDOOR
6313,-0.320823,3.0364463,6.2392898,0.07975932,-0.117575094,-0.013714875,-23.550001,-21.6375,-34.893753,5.0,11058.106,12:12:13.282449,OUTDOOR
6314,-0.8738836,3.0484173,7.6093717,0.07975932,-0.13688244,-0.33767888,-22.3875,-25.143751,-36.112503,5.0,12165.884,12:12:13.396451,OUTDOOR
6315,-0.4405331,3.7553053,10.912771,0.07975932,-0.13688244,-0.33767888,-22.3875,-25.143751,-36.112503,5.0,12165.884,12:12:13.468266,OUTDOOR
6316,-0.6488287,3.8031895,12.970588,0.02063889,-0.106656455,-0.28321883,-22.3875,-25.143751,-36.112503,5.0,12165.884,12:12:13.570512,OUTDOOR
6317,-0.7374141,2.147599,7.8446016,0.02063889,-0.106656455,-0.28321883,-20.90625,-27.6375,-35.362503,5.0,12165.884,12:12:13.673939,OUTDOOR
6318,-1.7866731,2.042254,10.943896,0.12529804,-0.03648423,-0.28321883,-20.90625,-27.6375,-35.362503,5.0,12165.884,12:12:13.676271,OUTDOOR
6319,-0.20111294,1.8195933,8.529344,0.12529804,-0.03648423,-0.60851437,-19.03125,-30.73125,-34.3875,5.0,13605.434,12:12:13.878494,OUTDOOR
6320,-0.58657944,2.7012582,7.1808095,0.12529804,-0.03648423,-0.60851437,-19.03125,-30.73125,-34.3875,5.0,13605.434,12:12:13.879842,OUTDOOR
6321,-0.23463176,3.1824925,10.402806,0.009853406,-0.1338199,-0.2711018,-19.03125,-30.73125,-34.3875,5.0,25500.777,12:12:13.981181,OUTDOOR
6322,-0.81402856,3.139397,10.860099,0.009853406,-0.1338199,-0.2711018,-17.025002,-33.35625,-33.581253,5.0,41251.164,12:12:14.083403,OUTDOOR
6323,-1.0899603,2.8808231,13.205219,-0.06431344,-0.1338199,-0.2711018,-17.025002,-33.35625,-33.581253,5.0,41251.164,12:12:14.084173,OUTDOOR
6324,-0.30406362,1.6950948,11.780071,-0.06431344,-0.26857188,-0.34233928,-14.85,-35.71875,-32.925003,5.0,56757.566,12:12:14.288234,OUTDOOR
6325,-1.039682,2.7730842,8.244433,-0.06431344,-0.26857188,-0.34233928,-14.85,-35.71875,-32.925003,5.0,56757.566,12:12:14.289530,OUTDOOR
6326,0.39803603,2.5312698,5.753267,0.28055575,-0.37176633,-0.3138443,-12.562501,-35.71875,-32.925003,5.0,56757.566,12:12:14.390666,OUTDOOR
6327,-0.63206923,4.6680946,8.423999,0.28055575,-0.37176633,-0.3138443,-12.562501,-37.85625,-33.375,5.0,56757.566,12:12:14.495353,OUTDOOR
6328,-0.8714894,4.735132,10.953473,0.12556434,0.051397495,0.023168819,-12.562501,-37.85625,-33.375,5.0,56757.566,12:12:14.496178,OUTDOOR
6329,0.88645315,5.182848,5.9448028,0.12556434,0.051397495,0.023168819,-11.137501,-39.075,-32.49375,5.0,56757.566,12:12:14.698965,OUTDOOR
6330,0.3812766,5.182848,5.9448028,0.2760285,0.051397495,0.023168819,-11.137501,-39.075,-32.49375,5.0,56757.566,12:12:14.699792,OUTDOOR
6331,0.02873042,3.079542,9.679159,0.2760285,0.2742975,0.0920095,-9.618751,-40.36875,-31.518751,5.0,56757.566,12:12:14.732631,OUTDOOR
6332,-1.5999253,2.8449101,6.2608376,0.2760285,0.2742975,0.0920095,-9.618751,-40.36875,-31.518751,5.0,56757.566,12:12:14.903537,OUTDOOR
6333,-0.5722142,2.7443538,4.9721584,0.06151721,-0.14300753,-0.52822244,-7.6875005,-40.36875,-31.518751,5.0,56757.566,12:12:15.003901,OUTDOOR
6334,-0.80924016,4.787805,9.841965,0.06151721,-0.14300753,-0.52822244,-7.6875005,-42.693752,-32.7,5.0,56757.566,12:12:15.106926,OUTDOOR
6335,-0.3878607,4.1718965,10.426748,0.06151721,-0.14300753,-0.52822244,-7.6875005,-42.693752,-32.7,5.0,56757.566,12:12:15.107741,OUTDOOR
6336,-0.97503865,3.4799721,11.983578,-0.077362545,-0.0580552,-0.03448692,-5.8125,-44.025,-31.800001,5.0,56757.566,12:12:15.311574,OUTDOOR
6337,0.43155485,1.3239936,12.225991,-0.077362545,-0.0580552,-0.03448692,-5.8125,-44.025,-31.800001,5.0,56757.566,12:12:15.312794,OUTDOOR
6338,-1.666963,2.8520927,9.090185,-0.25365862,-0.15019786,0.036217924,-5.8125,-44.025,-31.800001,5.0,56757.566,12:12:15.315559,OUTDOOR
6339,-0.641646,3.117849,7.53994,-0.25365862,-0.15019786,0.036217924,-4.55625,-44.71875,-31.312502,5.0,56757.566,12:12:15.519632,OUTDOOR
6340,-0.15801731,3.3859997,7.2191167,-0.10133029,-0.027696058,0.036217924,-4.55625,-44.71875,-31.312502,5.0,56757.566,12:12:15.521407,OUTDOOR
6341,0.2208651,4.286818,8.459911,-0.10133029,-0.027696058,0.029427063,-3.525,-45.35625,-30.88125,5.0,56757.566,12:12:15.721020,OUTDOOR
6342,-0.38067806,3.681085,10.994174,-0.10133029,-0.027696058,0.029427063,-3.525,-45.35625,-30.88125,5.0,56757.566,12:12:15.721788,OUTDOOR
6343,1.851915,4.140772,7.1329255,0.12023818,-0.11730879,-0.055258963,-2.7375002,-45.881252,-30.88125,5.0,56757.566,12:12:15.722541,OUTDOOR
6344,-0.90021986,3.690662,9.22426,0.12023818,-0.11730879,-0.055258963,-2.7375002,-45.881252,-30.2625,5.0,56757.566,12:12:15.842382,OUTDOOR
6345,0.06703765,2.0159178,10.374076,-0.030092834,-0.177095,-0.62822115,-1.7062501,-45.881252,-30.2625,5.0,56757.566,12:12:15.925523,OUTDOOR
6346,-1.0684125,3.5230677,6.845621,-0.030092834,-0.177095,-0.62822115,-1.7062501,-46.331253,-29.8875,5.0,56757.566,12:12:16.131053,OUTDOOR
6347,-0.7589619,3.3740287,10.3692875,-0.030092834,-0.177095,-0.62822115,-1.7062501,-46.331253,-29.8875,5.0,56757.566,12:12:16.132065,OUTDOOR
6348,0.24001873,3.5350387,9.660006,0.02037258,-0.16537742,-0.2368812,-0.3,-46.6875,-29.643751,5.0,56757.566,12:12:16.232922,OUTDOOR
6349,-0.18195933,3.5182793,10.702082,0.02037258,-0.16537742,-0.2368812,-0.3,-46.6875,-29.643751,5.0,56757.566,12:12:16.242869,OUTDOOR
6350,0.6206968,-0.30286652,14.307151,-0.3564536,0.07243585,0.11331416,1.0125,-46.6875,-29.643751,5.0,56757.566,12:12:16.336588,OUTDOOR
6351,-1.513734,2.3540988,14.659697,-0.3564536,0.07243585,0.11331416,1.0125,-46.893753,-29.643751,5.0,56757.566,12:12:16.439143,OUTDOOR
6352,-0.5626374,2.2337902,6.857592,0.12356703,0.07243585,0.11331416,1.0125,-46.893753,-29.643751,5.0,56757.566,12:12:16.540455,OUTDOOR
6353,-0.059855044,2.497751,5.9783216,0.12356703,0.009853406,-0.050731722,2.025,-46.59375,-29.2875,5.0,56757.566,12:12:16.642540,OUTDOOR
6354,0.045489833,3.503914,10.881647,0.12356703,0.009853406,-0.050731722,2.025,-46.59375,-29.2875,5.0,56757.566,12:12:16.745134,OUTDOOR
6355,0.40761283,4.7279496,9.981427,-0.03422061,7.9892477E-4,0.33368424,2.5500002,-46.59375,-29.2875,5.0,56757.566,12:12:16.747623,OUTDOOR
6356,0.4866215,2.2601264,13.526641,-0.03422061,7.9892477E-4,0.33368424,2.5500002,-46.48125,-29.343752,5.0,56757.566,12:12:16.858314,OUTDOOR
6357,-0.48362875,0.6841431,12.8772135,-0.02197043,-0.049000718,-0.31557527,2.5500002,-46.48125,-29.343752,5.0,56757.566,12:12:16.949776,OUTDOOR
6358,-0.39743748,2.5384524,10.0029745,-0.02197043,-0.049000718,-0.31557527,3.2062502,-46.3875,-29.118752,5.0,56757.566,12:12:17.052213,OUTDOOR
6359,-0.82599956,3.1465795,5.767632,0.19134249,-0.049000718,-0.31557527,3.2062502,-46.3875,-29.118752,5.0,56757.566,12:12:17.154975,OUTDOOR
6360,-0.95109665,3.8127663,7.1951747,0.19134249,0.021171506,-0.665238,4.6125,-46.3125,-28.706251,5.0,56757.566,12:12:17.169915,OUTDOOR
6361,-0.272939,4.035427,10.036493,0.19134249,0.021171506,-0.665238,4.6125,-46.3125,-28.706251,5.0,56757.566,12:12:17.257830,OUTDOOR
6362,-0.2777274,2.806603,10.565612,0.011318101,0.037815772,0.12756166,6.0937505,-46.3125,-28.706251,5.0,56757.566,12:12:17.359303,OUTDOOR
6363,1.3922282,1.0313023,8.742428,0.011318101,0.037815772,0.12756166,6.0937505,-46.2,-28.406252,5.0,56757.566,12:12:17.462342,OUTDOOR
6364,-3.2531216,2.5647886,9.909601,0.011318101,0.037815772,0.12756166,6.0937505,-46.2,-28.406252,5.0,56757.566,12:12:17.463683,OUTDOOR
6365,-0.4357447,3.3237505,9.080608,-0.2034595,0.0013315412,-0.101463445,7.0875,-45.881252,-28.556252,5.0,56757.566,12:12:17.667399,OUTDOOR
6366,-0.17477672,3.3237505,6.0405707,0.0258319,0.0013315412,-0.101463445,7.0875,-45.881252,-28.556252,5.0,56757.566,12:12:17.668615,OUTDOOR
6367,-0.48602295,3.3333273,10.649409,0.0258319,-0.17576344,0.15938549,7.0875,-45.881252,-28.556252,5.0,56757.566,12:12:17.751669,OUTDOOR
6368,0.3309984,3.9612067,11.040262,0.0258319,-0.17576344,0.15938549,7.5000005,-45.412502,-28.66875,5.0,56757.566,12:12:17.871633,OUTDOOR
6369,0.6087258,4.035427,9.346365,0.1677742,-0.036217924,-0.010519176,7.5000005,-45.412502,-28.66875,5.0,56757.566,12:12:17.881752,OUTDOOR
6370,-1.1450269,1.9991584,14.817715,0.1677742,-0.036217924,-0.010519176,7.9125004,-45.075,-28.368752,5.0,56757.566,12:12:18.076034,OUTDOOR
6371,-1.0779893,2.3852234,10.84334,0.1677742,-0.036217924,-0.010519176,7.9125004,-45.075,-28.368752,5.0,56757.566,12:12:18.179251,OUTDOOR
6372,-1.2312182,3.3572693,5.2235494,0.013848029,-0.0034620073,-0.6065171,8.6625,-44.71875,-27.937502,5.0,56757.566,12:12:18.180032,OUTDOOR
6373,-0.4237737,4.068946,9.750985,0.013848029,-0.0034620073,-0.6065171,8.6625,-44.71875,-27.937502,5.0,56757.566,12:12:18.282070,OUTDOOR
6374,-0.4285621,4.0976763,11.3084135,0.11491201,-0.13168943,-0.1254312,8.6625,-44.71875,-27.937502,5.0,56757.566,12:12:18.382983,OUTDOOR
6375,-0.842759,1.721431,13.059174,0.11491201,-0.13168943,-0.1254312,9.918751,-44.362503,-27.6,5.0,56757.566,12:12:18.442863,OUTDOOR
6376,0.4794389,0.15502456,12.721591,0.11491201,-0.13168943,-0.1254312,9.918751,-44.362503,-27.6,5.0,56757.566,12:12:18.488593,OUTDOOR
6377,-1.5568297,2.2577322,7.0515227,-0.32383084,-0.027030287,0.24234052,10.9125,-43.987503,-27.393751,5.0,56757.566,12:12:18.690493,OUTDOOR
6378,-0.34476504,2.2577322,7.8302364,-0.32383084,-0.027030287,0.24234052,10.9125,-43.987503,-27.393751,5.0,56757.566,12:12:18.691512,OUTDOOR
6379,-0.581791,3.376423,4.9003325,0.21238084,0.05419373,0.0030625449,11.137501,-43.987503,-27.393751,5.0,56757.566,12:12:18.793060,OUTDOOR
6380,-0.5482722,4.0617633,8.392874,0.21238084,0.05419373,0.0030625449,11.137501,-43.59375,-27.2625,5.0,56757.566,12:12:18.808263,OUTDOOR
6381,-0.06703765,5.122993,10.94629,0.025432438,-0.05392742,0.0030625449,11.137501,-43.59375,-27.2625,5.0,56757.566,12:12:18.871811,OUTDOOR
6382,1.4377182,4.969764,12.360066,0.025432438,-0.05392742,0.16604319,11.15625,-43.10625,-27.206251,5.0,56757.566,12:12:19.100464,OUTDOOR
6383,0.8984242,1.5011644,12.043433,0.18481793,-0.05392742,0.16604319,11.15625,-43.10625,-27.206251,5.0,56757.566,12:12:19.101315,OUTDOOR
6384,-1.9111716,2.8712463,9.454104,0.18481793,-0.13022473,-0.23168819,11.2875,-42.84375,-27.206251,5.0,56757.566,12:12:19.203137,OUTDOOR
6385,-0.32561144,2.6007016,5.9304376,0.18481793,-0.13022473,-0.23168819,11.2875,-42.84375,-26.737501,5.0,56757.566,12:12:19.305632,OUTDOOR
6386,-0.4237737,3.4584243,6.38773,-0.029160755,0.008655018,-0.34500235,11.2875,-42.84375,-26.737501,5.0,56757.566,12:12:19.310493,OUTDOOR
6387,-0.4285621,3.5613751,8.36175,-0.029160755,0.008655018,-0.34500235,12.1125,-42.73125,-26.343752,5.0,56757.566,12:12:19.510462,OUTDOOR
6388,-0.35434186,2.8161798,12.185289,-0.029160755,0.008655018,-0.34500235,12.1125,-42.73125,-26.343752,5.0,56757.566,12:12:19.511687,OUTDOOR
6389,-2.6443958,1.3144168,10.869676,-0.19120933,0.06418029,0.15685557,12.937501,-42.581253,-26.212502,5.0,56757.566,12:12:19.714668,OUTDOOR
6390,-0.29688102,2.830545,8.747216,-0.19120933,0.06418029,0.15685557,12.937501,-42.581253,-26.212502,5.0,56757.566,12:12:19.716650,OUTDOOR
6391,-0.95349085,2.1930888,10.024523,-0.26058263,-7.9892477E-4,0.11997187,13.012501,-42.581253,-26.212502,5.0,56757.566,12:12:19.717396,OUTDOOR
6392,-0.33039984,3.6475663,6.4188547,-0.26058263,-7.9892477E-4,0.11997187,13.012501,-42.54375,-26.7,5.0,56757.566,12:12:19.922846,OUTDOOR
6393,-0.2825158,3.6116533,9.276933,0.101463445,-7.9892477E-4,0.11997187,13.012501,-42.54375,-26.7,5.0,56757.566,12:12:19.924231,OUTDOOR
6394,0.1436521,4.3155484,9.94312,0.101463445,-0.16497797,0.2693708,13.51875,-44.100002,-28.63125,5.0,56757.566,12:12:20.022001,OUTDOOR
6395,-0.04309563,3.858256,10.261548,0.101463445,-0.16497797,0.2693708,13.51875,-44.100002,-28.63125,5.0,56757.566,12:12:20.123974,OUTDOOR
6396,-0.46926352,0.0035913025,14.597447,-0.14553747,0.098534055,0.101996064,13.1625,-44.25,-28.743752,5.0,56757.566,12:12:20.328972,OUTDOOR
6397,-0.3878607,1.9249382,7.1544733,-0.14553747,0.098534055,0.101996064,13.1625,-44.25,-28.743752,5.0,56757.566,12:12:20.330223,OUTDOOR
6398,-0.1364695,1.9991584,6.217742,0.13142313,-0.010918639,-0.35285845,13.1625,-44.25,-28.743752,5.0,56757.566,12:12:20.331482,OUTDOOR
6399,-0.7230489,3.705027,10.505757,0.13142313,-0.010918639,-0.35285845,13.087501,-44.5125,-28.968752,5.0,56757.566,12:12:20.454984,OUTDOOR
6400,-0.5291186,3.433884,10.505757,0.13142313,-0.010918639,-0.35285845,13.087501,-44.5125,-28.968752,5.0,56757.566,12:12:20.461096,OUTDOOR
6401,-1.3988123,2.5480292,12.996924,0.10186291,0.116909325,-0.08801488,13.33125,-44.831253,-28.931252,5.0,56757.566,12:12:20.739681,OUTDOOR
6402,-0.81402856,0.6434417,12.996924,0.10186291,0.116909325,-0.08801488,13.33125,-44.831253,-28.931252,5.0,56757.566,12:12:20.740981,OUTDOOR
6403,-2.2182279,2.1092918,9.142858,-0.33608103,0.00838871,0.24380521,13.500001,-44.831253,-28.931252,5.0,56757.566,12:12:20.742211,OUTDOOR
6404,-0.39983168,2.1571758,5.1636944,-0.33608103,0.00838871,0.24380521,13.500001,-44.98125,-29.343752,5.0,56757.566,12:12:20.943320,OUTDOOR
6405,-0.47884035,3.177704,5.3624134,0.2322208,0.00838871,0.24380521,13.500001,-44.98125,-29.343752,5.0,56757.566,12:12:20.944187,OUTDOOR
6406,0.4866215,4.107253,5.839458,0.2322208,-0.100797676,0.3262276,12.750001,-45.300003,-29.625002,5.0,56757.566,12:12:21.046122,OUTDOOR
6407,0.4866215,4.107253,10.488997,0.2322208,-0.100797676,0.3262276,12.750001,-45.300003,-29.625002,5.0,56757.566,12:12:21.047368,OUTDOOR
6408,-0.36870706,4.1024647,13.162124,-0.04607133,0.030758604,0.26191416,11.700001,-45.75,-29.7,5.0,56757.566,12:12:21.149104,OUTDOOR
6409,0.57760113,2.332551,7.6650367,-0.04607133,0.030758604,0.26191416,11.700001,-45.75,-29.7,5.0,56757.566,12:12:21.250786,OUTDOOR
6410,-1.714847,1.970428,10.390836,0.05712312,0.10053137,-0.31264588,11.700001,-45.75,-29.7,5.0,56757.566,12:12:21.269163,OUTDOOR
6411,-0.22266077,3.1465795,10.912771,0.05712312,0.10053137,-0.31264588,11.025001,-46.21875,-29.175001,5.0,56757.566,12:12:21.462091,OUTDOOR
6412,0.17477672,3.4680011,5.583278,0.05712312,0.10053137,-0.31264588,11.025001,-46.21875,-29.175001,5.0,56757.566,12:12:21.468129,OUTDOOR
6413,-0.15083471,4.2102036,7.691373,0.17816022,-0.19174194,-0.14953208,10.9125,-46.706253,-28.593752,5.0,56757.566,12:12:21.558251,OUTDOOR
6414,-1.5089456,2.5623944,13.500305,0.17816022,-0.19174194,-0.14953208,10.9125,-46.706253,-28.593752,5.0,56757.566,12:12:21.662920,OUTDOOR
6415,-1.5089456,2.8161798,11.227011,-0.2603163,0.12676273,0.09360735,11.0625,-46.706253,-28.593752,5.0,56757.566,12:12:21.762299,OUTDOOR
6416,-1.6238673,2.2649148,8.246828,-0.2603163,0.12676273,0.09360735,11.0625,-47.287502,-27.993752,5.0,56757.566,12:12:21.865182,OUTDOOR
6417,-0.45968673,2.2888567,7.7584105,-0.05579158,0.12676273,0.09360735,11.0625,-47.287502,-27.993752,5.0,56757.566,12:12:21.878634,OUTDOOR
6418,0.16759412,3.1561563,6.723517,-0.05579158,0.023168819,0.25325915,10.63125,-47.68125,-27.6,5.0,56757.566,12:12:22.070048,OUTDOOR
6419,-0.055066638,3.1561563,8.354567,-0.05579158,0.023168819,0.25325915,10.63125,-47.68125,-27.6,5.0,56757.566,12:12:22.071288,OUTDOOR
6420,0.11252748,3.5230677,10.036493,0.021038352,-0.013581721,0.3520595,9.675,-47.9625,-27.6,5.0,56757.566,12:12:22.171225,OUTDOOR
6421,0.6159084,3.5733461,10.299856,0.021038352,-0.013581721,0.3520595,9.675,-47.9625,-27.375002,5.0,56757.566,12:12:22.274832,OUTDOOR
6422,0.3238158,0.53809685,16.534956,-0.08055825,-0.013315413,0.3520595,9.675,-47.9625,-27.375002,5.0,56757.566,12:12:22.275604,OUTDOOR
6423,0.29987377,1.5682021,6.1004257,-0.08055825,-0.013315413,-0.08481918,8.775001,-48.187504,-26.906252,5.0,56757.566,12:12:22.479594,OUTDOOR
6424,-0.40940848,1.8579005,6.1004257,0.12929265,-0.013315413,-0.08481918,8.775001,-48.187504,-26.906252,5.0,56757.566,12:12:22.480343,OUTDOOR
6425,-0.89303726,2.782661,5.899313,0.12929265,-0.008788172,-0.41144624,8.64375,-48.300003,-26.493752,5.0,56757.566,12:12:22.683183,OUTDOOR
6426,-0.7062895,3.570952,9.305663,0.12929265,-0.008788172,-0.41144624,8.64375,-48.300003,-26.493752,5.0,56757.566,12:12:22.684513,OUTDOOR
6427,0.0047884034,3.3476925,10.0508585,-0.004127778,0.08455287,0.066843376,8.64375,-48.300003,-26.493752,5.0,56757.566,12:12:22.786445,OUTDOOR
6428,-1.9207484,1.0193313,13.529036,-0.004127778,0.08455287,0.066843376,8.08125,-49.031254,-26.925001,5.0,56757.566,12:12:22.850182,OUTDOOR
6429,-1.2455834,-0.3172317,15.692197,-0.004127778,0.08455287,0.066843376,8.08125,-49.031254,-26.925001,5.0,56757.566,12:12:22.889015,OUTDOOR
6430,-0.4213795,0.98102415,12.225991,-0.3372794,0.043008782,0.13821399,8.175,-48.768753,-27.281252,5.0,56757.566,12:12:23.093419,OUTDOOR
6431,-0.5650316,2.7850552,4.0066967,-0.3372794,0.043008782,0.13821399,8.175,-48.768753,-27.281252,5.0,56757.566,12:12:23.094155,OUTDOOR
6432,0.11252748,2.9047651,5.348048,0.18122277,-0.006391398,0.3271597,7.8750005,-48.768753,-27.281252,5.0,56757.566,12:12:23.195933,OUTDOOR
