SL_NO,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,PROXIMITY,LIGHT,TIME,CONTEXT
19534,-5.2990503,4.37895,9.561001,0.169675,1.57135,-0.1868625,-6.4875,-41.8125,-7.5375004,5,30102.41,13:40:48,OUTDOOR
19535,-4.9729505,4.33995,9.4459505,0.128425,1.6885,-0.247775,-6.3375,-41.79375,-7.55625,5,30102.41,13:40:48,OUTDOOR
19536,-4.9159503,4.33995,9.714001,0.0026125,1.6423,-0.3482875,-6.05625,-41.8125,-7.6312504,5,29777.11,13:40:48,OUTDOOR
19537,-4.95405,4.99095,11.188951,-0.006325,1.4859625,-0.425425,-5.8125,-41.831253,-7.6125,5,29777.11,13:40:48,OUTDOOR
19538,-5.3370004,5.18295,12.79695,-0.1280125,1.19295,-0.5071,-5.8125,-41.850002,-7.5937505,5,29777.11,13:40:48,OUTDOOR
19539,-4.66695,3.8809502,12.625051,-0.1694,1.0088375,-0.52854997,-5.625,-41.831253,-7.55625,5,29777.11,13:40:48,OUTDOOR
19540,-4.0729504,3.6510003,12.4140005,-0.2935625,0.6175125,-0.572275,-5.5125003,-41.831253,-7.4625,5,29777.11,13:40:48,OUTDOOR
19541,-3.0199502,3.3060002,11.839951,-0.390775,0.1753125,-0.613525,-5.4187503,-41.8125,-7.4437504,5,29777.11,13:40:48,OUTDOOR
19542,-2.0050502,3.0960002,11.208,-0.4365625,-0.2765125,-0.6873625,-5.2125,-41.831253,-7.33125,5,29777.11,13:40:48,OUTDOOR
19543,-1.8709501,2.7889502,10.8820505,-0.54505,-0.68805,-0.76285,-5.0062504,-41.850002,-7.2562504,5,29777.11,13:40:48,OUTDOOR
19544,-2.5410001,2.598,11.245951,-0.6743,-1.0283625,-0.77055,-4.93125,-41.831253,-7.3125005,5,29777.11,13:40:48,OUTDOOR
19545,-2.90505,2.4450002,11.3230505,-0.7616125,-1.2651374,-0.7643625,-4.8375,-41.831253,-7.3500004,5,29777.11,13:40:48,OUTDOOR
19546,-3.7090502,2.598,11.149951,-0.8017625,-1.3212374,-0.7099125,-4.70625,-41.8125,-7.36875,5,29777.11,13:40:48,OUTDOOR
19547,-4.092,3.32505,10.69095,-0.7995625,-1.3338875,-0.6622,-4.6125,-41.8125,-7.36875,5,30435.242,13:40:48,OUTDOOR
19548,-4.131,3.5170503,9.790951,-0.7646375,-1.166275,-0.4109875,-4.5375004,-41.79375,-7.3500004,5,30435.242,13:40:48,OUTDOOR
19549,-3.90105,3.8230503,9.274051,-0.632225,-0.935,-0.3232625,-4.3875003,-41.79375,-7.3125005,5,30435.242,13:40:48,OUTDOOR
19550,-3.3450003,3.76605,8.125051,-0.44288749,-0.8237625,-0.169125,-4.21875,-41.8125,-7.2000003,5,30435.242,13:40:48,OUTDOOR
19551,-3.0970502,3.6319501,7.54995,-0.272525,-0.6094,-6.88E-04,-4.14375,-41.8125,-7.18125,5,30435.242,13:40:48,OUTDOOR
19552,-3.07695,3.4980001,7.359,-0.1887875,-0.417725,2.75E-04,-4.0687504,-41.8125,-7.2187505,5,30435.242,13:40:48,OUTDOOR
19553,-3.039,3.2299502,7.2060003,-0.0034375,-0.2866875,8.25E-04,-3.99375,-41.8125,-7.2187505,5,30435.242,13:40:48,OUTDOOR
19554,-3.1729503,3.0960002,7.14795,0.096525,-0.1243,0.0012375,-3.8812501,-41.8125,-7.2187505,5,30435.242,13:40:48,OUTDOOR
19555,-3.039,3.1909502,7.11,0.1502875,-0.001375,0.1588125,-3.7875001,-41.8125,-7.1625004,5,30435.242,13:40:48,OUTDOOR
19556,-2.86695,3.2680502,6.42,0.2743125,0.2498375,0.2382875,-3.73125,-41.8125,-7.0687504,5,30435.242,13:40:48,OUTDOOR
19557,-1.8709501,3.4789503,5.367,0.46667498,0.5522,0.30085,-3.6937501,-41.831253,-6.9750004,5,30435.242,13:40:48,OUTDOOR
19558,-1.8330001,3.7080002,4.8120003,0.73974997,0.6974,0.4398625,-3.6562502,-41.831253,-6.9375005,5,30045.182,13:40:48,OUTDOOR
19559,-1.8330001,3.7849503,4.6590004,0.893475,0.9493,0.5966125,-3.61875,-41.831253,-6.8812504,5,30045.182,13:40:48,OUTDOOR
19560,-2.06205,3.6319501,4.77405,1.188275,1.0654875,0.726,-3.6000001,-41.850002,-6.675,5,30045.182,13:40:48,OUTDOOR
19561,-2.15805,3.249,5.2330503,1.428075,0.9978375,0.8094625,-3.5812502,-41.86875,-6.61875,5,30045.182,13:40:48,OUTDOOR
19562,-2.292,3.1720502,5.9610004,1.4955875,0.7475875,0.8171625,-3.6000001,-41.86875,-6.5062504,5,30045.182,13:40:48,OUTDOOR
19563,-2.52195,3.0190501,6.3250504,1.331275,0.4437125,0.763675,-3.6750002,-41.86875,-6.39375,5,30045.182,13:40:48,OUTDOOR
19564,-2.388,2.98095,6.5550003,0.9887625,0.3069,0.63855,-3.7125,-41.8875,-6.1312504,5,30045.182,13:40:48,OUTDOOR
19565,-2.1390002,3.0960002,6.8230505,0.7929625,0.00385,0.554125,-3.7687502,-41.8875,-6,5,30045.182,13:40:48,OUTDOOR
19566,-1.9860001,3.0960002,6.918,0.25795,-0.1967625,0.3168,-3.8437502,-41.8875,-5.8875003,5,30045.182,13:40:48,OUTDOOR
19567,-2.02395,3.07695,7.2060003,0.1370875,-0.3840375,0.2396625,-3.99375,-41.90625,-5.7375,5,30045.182,13:40:48,OUTDOOR
19568,-2.292,3.1339502,7.4929504,1.38E-04,-0.4508625,0.15345,-4.05,-41.90625,-5.625,5,30045.182,13:40:48,OUTDOOR
19569,-2.6560502,3.3060002,8.259001,-0.0059125,-0.5671875,9.63E-04,-4.14375,-41.925003,-5.53125,5,25134.79,13:40:48,OUTDOOR
19570,-2.9629502,3.555,8.680051,-0.104775,-0.62755,5.50E-04,-4.3500004,-41.9625,-5.3625,5,25134.79,13:40:48,OUTDOOR
19571,-2.982,3.6700501,9.139951,-0.2734875,-0.6249375,-1.38E-04,-4.5750003,-41.98125,-5.26875,5,25134.79,13:40:48,OUTDOOR
19572,-2.637,3.9769502,9.10095,-0.4653,-0.59235,-4.13E-04,-4.6875,-41.98125,-5.15625,5,25134.79,13:40:48,OUTDOOR
19573,-2.388,4.4550004,9.04395,-0.62273747,-0.51713747,-0.0011,-4.78125,-41.98125,-5.08125,5,25134.79,13:40:48,OUTDOOR
19574,-2.2350001,5.0869503,8.967,-0.6708625,-0.49555,-0.001375,-4.96875,-41.98125,-4.96875,5,25134.79,13:40:48,OUTDOOR
19575,-2.1390002,5.3170505,9.02505,-0.6293375,-0.49005,-0.001375,-5.0437503,-42.018753,-4.7250004,5,25134.79,13:40:48,OUTDOOR
19576,-2.0050502,5.62305,9.38895,-0.4123625,-0.54175,-0.0012375,-5.175,-42.05625,-4.6125,5,25134.79,13:40:48,OUTDOOR
19577,-2.59905,6.46605,11.49495,-0.24653749,-0.60445,-4.13E-04,-5.175,-42.05625,-4.5,5,25134.79,13:40:48,OUTDOOR
19578,-2.7139502,6.33195,11.418,0.0086624995,-0.7337,2.75E-04,-5.26875,-42.09375,-4.40625,5,25134.79,13:40:48,OUTDOOR
19579,-2.56005,5.9490004,11.074051,0.3389375,-0.7337,8.25E-04,-5.3625,-42.131252,-4.3500004,5,25134.79,13:40:48,OUTDOOR
19580,-2.4070501,6.1600504,11.055,0.4838625,-0.6956125,8.25E-04,-5.3812504,-42.15,-4.14375,5,25134.79,13:40:48,OUTDOOR
19581,-2.082,6.696,10.67205,0.5831375,-0.632225,8.25E-04,-5.4187503,-42.16875,-4.0125003,5,23920.934,13:40:48,OUTDOOR
19582,-1.8330001,6.46605,8.910001,0.627825,-0.5856125,8.25E-04,-5.4750004,-42.225002,-3.6937501,5,23920.934,13:40:48,OUTDOOR
19583,-1.794,6.543,8.680051,0.80079997,-0.4819375,6.88E-04,-5.49375,-42.2625,-3.5812502,5,23920.934,13:40:49,OUTDOOR
19584,-1.9090501,7.11705,9.159,0.8872875,-0.46254998,5.50E-04,-5.49375,-42.28125,-3.45,5,23920.934,13:40:49,OUTDOOR
19585,-2.0050502,7.1740503,9.23505,1.0857,-0.527725,4.13E-04,-5.45625,-42.35625,-3.2250001,5,23920.934,13:40:49,OUTDOOR
19586,-2.19705,7.155,9.637951,1.2232,-0.5759875,-1.38E-04,-5.4375,-42.393753,-3.16875,5,23920.934,13:40:49,OUTDOOR
19587,-1.9090501,7.0020003,9.408,1.243275,-0.5960625,-6.88E-04,-5.4187503,-42.45,-3.1125002,5,23920.934,13:40:49,OUTDOOR
19588,-1.641,6.7530003,8.986051,1.209725,-0.6076125,-0.0012375,-5.4,-42.525,-2.9437501,5,23920.934,13:40:49,OUTDOOR
19589,-0.97095007,5.68095,7.8570004,1.0723625,-0.60307497,-0.1918125,-5.4,-42.525,-2.8500001,5,23920.934,13:40:49,OUTDOOR
19590,-0.78000003,5.2980003,7.7029505,0.87642497,-0.5839625,-0.23155,-5.3625,-42.581253,-2.68125,5,23920.934,13:40:49,OUTDOOR
19591,-0.66495,4.72305,7.4160004,0.688325,-0.55962497,-0.250525,-5.3250003,-42.61875,-2.5875,5,23920.934,13:40:49,OUTDOOR
19592,-0.37695003,4.33995,7.28205,0.602525,-0.559075,-0.2352625,-5.2875004,-42.6375,-2.49375,5,28884.037,13:40:49,OUTDOOR
19593,-0.30105,4.18695,6.8610005,0.5157625,-0.6829625,-0.2336125,-5.2312503,-42.693752,-2.49375,5,28884.037,13:40:49,OUTDOOR
19594,-0.41595003,4.149,6.6120005,0.4665375,-0.786225,-0.23815,-5.1000004,-42.7125,-2.4375,5,28884.037,13:40:49,OUTDOOR
19595,-0.37695003,3.9570003,6.3630004,0.4459125,-0.8639125,-0.2561625,-5.0062504,-42.80625,-2.41875,5,28884.037,13:40:49,OUTDOOR
19596,-0.35805002,3.7849503,6.49695,0.3306875,-0.89595,-0.2671625,-4.93125,-42.825,-2.4,5,28884.037,13:40:49,OUTDOOR
19597,-0.35805002,3.4399502,6.669,0.23539999,-0.9744625,-0.3020875,-4.8,-42.881252,-2.3625002,5,28884.037,13:40:49,OUTDOOR
19598,-0.55005,3.2680502,6.7840505,-0.0011,-1.0085624,-0.3488375,-4.74375,-42.881252,-2.34375,5,28884.037,13:40:49,OUTDOOR
19599,-0.97095007,3.21105,6.8230505,-0.331925,-0.9249625,-0.346775,-4.65,-42.91875,-2.325,5,28884.037,13:40:49,OUTDOOR
19600,-1.2580501,3.153,6.8610005,-0.4895,-0.898425,-0.35694999,-4.4625,-42.9375,-2.325,5,28884.037,13:40:49,OUTDOOR
19601,-1.62195,3.1720502,6.8230505,-0.8831625,-0.8135875,-0.3463625,-4.36875,-42.9375,-2.3625002,5,28884.037,13:40:49,OUTDOOR
19602,-1.8330001,3.2299502,6.93795,-0.9761125,-0.6818625,-0.344025,-4.125,-42.975002,-2.3625002,5,28884.037,13:40:49,OUTDOOR
19603,-2.388,3.3450003,6.93795,-1.0896875,-0.43065,-0.3463625,-4.0125003,-42.975002,-2.4375,5,28884.037,13:40:49,OUTDOOR
19604,-2.9629502,3.7470002,7.0720506,-1.066175,-0.003575,-0.3531,-3.8812501,-42.99375,-2.4750001,5,28070.783,13:40:49,OUTDOOR
19605,-3.21105,3.9190502,7.2250504,-0.953975,0.4323,-0.370425,-3.5625002,-42.99375,-2.5125,5,28070.783,13:40:49,OUTDOOR
19606,-3.6330001,4.07205,7.4740505,-0.8171625,0.67595,-0.3922875,-3.3937502,-42.99375,-2.60625,5,28070.783,13:40:49,OUTDOOR
19607,-3.8820002,4.11105,7.5120006,-0.6612375,1.21935,-0.4059,-3.0375001,-42.99375,-2.60625,5,28070.783,13:40:49,OUTDOOR
19608,-4.188,4.11105,7.58895,-0.5902875,1.6795624,-0.42473748,-2.8500001,-42.99375,-2.5875,5,28070.783,13:40:49,OUTDOOR
19609,-4.782,4.12995,7.7029505,-0.47025,1.975875,-0.4467375,-2.6437502,-43.050003,-2.5500002,5,28070.783,13:40:49,OUTDOOR
19610,-5.06895,4.09095,7.8949504,-0.4478375,2.183225,-0.479875,-2.2125,-43.0875,-2.6625001,5,28070.783,13:40:49,OUTDOOR
19611,-5.2600503,3.9570003,8.335051,-0.4302375,2.2422125,-0.51205,-1.9875001,-43.0875,-2.68125,5,28070.783,13:40:49,OUTDOOR
19612,-5.4900002,4.12995,8.44995,-0.38555,2.296525,-0.57365,-1.7437501,-43.068752,-2.7375002,5,28070.783,13:40:49,OUTDOOR
19613,-5.8159504,4.2829504,8.718,-0.3480125,2.2903376,-0.6329125,-1.2750001,-43.10625,-2.8312502,5,28070.783,13:40:49,OUTDOOR
19614,-5.85405,4.5700502,8.910001,-0.25025,2.2136126,-0.65174997,-1.03125,-43.10625,-2.8500001,5,28070.783,13:40:49,OUTDOOR
19615,-5.7970505,4.6470003,9.17805,-0.1166,2.00365,-0.6760875,-0.54375005,-43.10625,-2.8875,5,28420.934,13:40:49,OUTDOOR
19616,-5.47095,4.58895,9.427051,5.50E-04,1.8734375,-0.716925,-0.28125,-43.0875,-2.9250002,5,28420.934,13:40:49,OUTDOOR
19617,-5.4900002,4.58895,10.096951,0.0042625,1.518275,-0.7129375,0.20625001,-43.068752,-2.9625,5,28420.934,13:40:49,OUTDOOR
19618,-5.9110503,4.6849504,11.49495,0.006875,1.0701625,-0.7569375,0.45000002,-43.068752,-3.0187502,5,28420.934,13:40:49,OUTDOOR
19619,-5.8350005,4.18695,12.031051,-0.0020625,0.62315,-0.816475,0.69375,-43.068752,-3.2250001,5,28420.934,13:40:49,OUTDOOR
19620,-5.5279503,4.18695,12.204,-0.126775,0.4112625,-0.8413625,1.1625,-43.03125,-3.35625,5,28420.934,13:40:49,OUTDOOR
19621,-4.6090503,3.9769502,11.610001,-0.22385,-0.2057,-0.8955375,1.3687501,-43.03125,-3.4687502,5,28420.934,13:40:49,OUTDOOR
19622,-3.594,3.6130502,10.806001,-0.27115,-0.3634125,-0.9035125,1.575,-42.975002,-3.6562502,5,28420.934,13:40:49,OUTDOOR
19623,-3.21105,3.42105,10.633051,-0.364925,-0.61545,-0.85263747,1.9687501,-42.9375,-3.73125,5,28420.934,13:40:49,OUTDOOR
19624,-2.9629502,2.8470001,10.404,-0.3661625,-0.872025,-0.8050625,2.15625,-42.881252,-3.9,5,28420.934,13:40:49,OUTDOOR
19625,-3.15405,2.157,11.016001,-0.4019125,-1.092575,-0.7346625,2.3625002,-42.881252,-3.99375,5,28420.934,13:40:49,OUTDOOR
19626,-3.72795,1.5829501,11.304001,-0.4571875,-1.170125,-0.7005625,2.7562501,-42.825,-4.18125,5,28420.934,13:40:49,OUTDOOR
19627,-3.8050501,1.1230501,11.227051,-0.6127,-1.248225,-0.655325,2.9625,-42.787502,-4.275,5,29619.729,13:40:49,OUTDOOR
19628,-3.9199502,1.008,10.959001,-0.8089125,-1.2860374,-0.66316247,3.3937502,-42.75,-4.4437504,5,29619.729,13:40:49,OUTDOOR
19629,-3.9199502,0.91305006,10.365001,-1.0412875,-1.260875,-0.66495,3.5812502,-42.7125,-4.55625,5,29619.729,13:40:49,OUTDOOR
19630,-3.8820002,0.93195003,9.59895,-1.143175,-1.1897875,-0.6282375,3.9562502,-42.6375,-4.6687503,5,29619.729,13:40:49,OUTDOOR
19631,-3.7669501,1.16205,9.331051,-1.2903,-1.003475,-0.57255,4.1062503,-42.581253,-4.9125004,5,29619.729,13:40:49,OUTDOOR
19632,-3.55605,1.296,8.718,-1.3135375,-0.8146875,-0.4629625,4.275,-42.5625,-5.0625,5,29619.729,13:40:49,OUTDOOR
19633,-3.55605,1.506,8.23995,-1.2604625,-0.644875,-0.4208875,4.6125,-42.525,-5.1937504,5,29619.729,13:40:49,OUTDOOR
19634,-3.4410002,1.6020001,7.93305,-1.1429,-0.4752,-0.314325,4.7625003,-42.506252,-5.2312503,5,29619.729,13:40:49,OUTDOOR
19635,-3.1920002,1.6210501,7.4160004,-1.0671375,-0.383625,-0.2129875,5.1000004,-42.46875,-5.30625,5,29619.729,13:40:49,OUTDOOR
19636,-2.9629502,1.52505,7.14795,-0.9367875,-0.221925,-0.15235,5.26875,-42.45,-5.4,5,29619.729,13:40:49,OUTDOOR
19637,-2.5800002,1.506,6.5929503,-0.80396247,-0.089375,-0.001375,5.4375,-42.43125,-5.49375,5,29619.729,13:40:49,OUTDOOR
19638,-2.4840002,1.506,6.4009504,-0.700975,0.088275,-0.0012375,5.7000003,-42.412502,-5.6625004,5,29619.729,13:40:49,OUTDOOR
19639,-2.7139502,1.7359501,6.1720505,-0.5839625,0.1857625,-2.75E-04,5.7000003,-42.412502,-5.6625004,5,30411.898,13:40:49,OUTDOOR
19640,-3.0010502,1.8319501,6.1140003,-0.476575,0.3815625,6.88E-04,5.90625,-42.393753,-5.7562504,5,30411.898,13:40:49,OUTDOOR
19641,-3.0970502,1.8510001,6.057,-0.2248125,0.5253875,0.2083125,6.0937505,-42.393753,-5.8500004,5,30411.898,13:40:49,OUTDOOR
19642,-3.11595,1.8889501,6.0760503,0.0067375,0.6425375,0.2849,6.24375,-42.412502,-5.8500004,5,30411.898,13:40:49,OUTDOOR
19643,-3.21105,1.9849501,6.1519504,0.3771625,0.67925,0.429,6.3,-42.412502,-5.86875,5,30411.898,13:40:49,OUTDOOR
19644,-3.3259501,2.06205,6.3439503,0.6543625,0.70895,0.5344625,6.3375,-42.412502,-5.90625,5,30411.898,13:40:49,OUTDOOR
19645,-3.21105,2.2339501,6.267,0.7673875,0.6780125,0.5608625,6.4125004,-42.412502,-5.8875003,5,30411.898,13:40:49,OUTDOOR
19646,-3.0970502,2.29095,6.3439503,0.90956247,0.6172375,0.54175,6.4125004,-42.45,-5.83125,5,30411.898,13:40:49,OUTDOOR
19647,-2.9239502,2.5399501,6.459,0.95535,0.5071,0.5053125,6.4125004,-42.45,-5.8500004,5,30411.898,13:40:49,OUTDOOR
19648,-2.943,2.7510002,6.459,0.9574125,0.39655,0.5011875,6.3562503,-42.46875,-5.83125,5,30411.898,13:40:49,OUTDOOR
19649,-3.21105,3.1909502,6.5350504,0.9532875,0.3169375,0.4939,6.3187504,-42.506252,-5.86875,5,30411.898,13:40:49,OUTDOOR
19650,-3.72795,3.5740502,6.9570003,0.9491625,0.2893,0.5168625,6.24375,-42.525,-5.83125,5,28742.47,13:40:49,OUTDOOR
19651,-3.9199502,3.6510003,7.6080003,0.9604375,0.29865,0.5589375,6.1875005,-42.5625,-5.7937503,5,28742.47,13:40:49,OUTDOOR
19652,-4.38,3.76605,8.37405,0.935825,0.35145,0.5696625,6.1312504,-42.5625,-5.7937503,5,28742.47,13:40:49,OUTDOOR
19653,-4.8769503,3.9769502,9.02505,0.9029625,0.4123625,0.496375,6.0937505,-42.600002,-5.7562504,5,28742.47,13:40:49,OUTDOOR
19654,-4.8769503,4.18695,9.23505,0.856075,0.4291375,0.4464625,6.01875,-42.65625,-5.7000003,5,28742.47,13:40:50,OUTDOOR
19655,-4.7239504,4.2829504,9.81,0.8141375,0.3711125,0.314325,5.9625,-42.693752,-5.6062503,5,28742.47,13:40:50,OUTDOOR
19656,-4.3219504,4.3980002,10.404,0.7077125,0.1912625,0.2036375,5.925,-42.7125,-5.5687504,5,28742.47,13:40:50,OUTDOOR
19657,-3.1920002,4.4550004,10.69095,0.61325,-0.1016125,0.14533749,5.86875,-42.73125,-5.55,5,28742.47,13:40:50,OUTDOOR
19658,-2.7900002,4.74195,10.92105,0.5842375,-0.2915,5.50E-04,5.83125,-42.787502,-5.53125,5,28742.47,13:40:50,OUTDOOR
19659,-2.7520502,5.01105,10.806001,0.5797,-0.85676247,1.38E-04,5.8125,-42.825,-5.34375,5,28742.47,13:40:50,OUTDOOR
19660,-2.77095,4.58895,10.82505,0.56045,-0.9967375,-2.75E-04,5.7562504,-42.862503,-5.25,5,28742.47,13:40:50,OUTDOOR
19661,-2.6560502,4.07205,10.651951,0.477675,-1.1705375,-8.25E-04,5.7375,-42.9,-5.1937504,5,28551.959,13:40:50,OUTDOOR
19662,-2.4450002,4.302,10.461,0.4120875,-1.2601875,-0.0012375,5.7375,-42.9375,-5.0437503,5,28551.959,13:40:50,OUTDOOR
19663,-3.4030502,4.2450004,9.925051,0.3741375,-1.2562,-0.1885125,5.7000003,-42.975002,-5.0437503,5,28551.959,13:40:50,OUTDOOR
19664,-3.90105,4.37895,9.82905,0.2630375,-1.128325,-0.2498375,5.7000003,-43.050003,-4.93125,5,28551.959,13:40:50,OUTDOOR
19665,-4.2070503,4.3980002,9.982051,0.0935,-0.9310125,-0.2842125,5.7000003,-43.068752,-4.89375,5,28551.959,13:40:50,OUTDOOR
19666,-4.2450004,4.33995,9.714001,0.0889625,-0.7662875,-0.3056625,5.71875,-43.143753,-4.8375,5,28551.959,13:40:50,OUTDOOR
19667,-3.8820002,4.6470003,9.349951,0.09625,-0.68901247,-0.29479998,5.7375,-43.18125,-4.65,5,28551.959,13:40:50,OUTDOOR
19668,-3.69,4.6660504,9.216001,0.1287,-0.5753,-0.2652375,5.775,-43.21875,-4.3500004,5,28551.959,13:40:50,OUTDOOR
19669,-3.3070502,4.33995,8.60295,0.19607499,-0.49665,-0.23127499,5.8125,-43.237503,-4.2937503,5,28551.959,13:40:50,OUTDOOR
19670,-3.1920002,4.149,7.8949504,0.289025,-0.4588375,-0.229625,5.8875003,-43.29375,-4.2375,5,28551.959,13:40:50,OUTDOOR
19671,-3.0010502,3.7470002,7.4160004,0.37125,-0.3851375,-0.224675,5.90625,-43.3125,-4.14375,5,28551.959,13:40:50,OUTDOOR
19672,-3.0970502,3.5359502,7.0330505,0.384175,-0.195525,-0.21395,5.9437504,-43.331253,-3.9750001,5,28551.959,13:40:50,OUTDOOR
19673,-3.90105,3.76605,6.63105,0.366025,-0.0050875,-0.2107875,5.9812503,-43.331253,-3.8625002,5,28305.723,13:40:50,OUTDOOR
19674,-3.90105,3.8419502,6.459,0.373725,0.303875,-0.198275,6.0937505,-43.36875,-3.6750002,5,28305.723,13:40:50,OUTDOOR
19675,-4.3219504,3.9379501,6.3250504,0.40205,0.6939625,-0.16775,6.24375,-43.3875,-3.54375,5,28305.723,13:40:50,OUTDOOR
19676,-4.30305,3.9190502,5.9230504,0.439175,1.08625,-0.152075,6.3375,-43.3875,-3.3937502,5,28305.723,13:40:50,OUTDOOR
19677,-3.9769502,3.76605,5.6929502,0.496925,1.25345,-0.0012375,6.43125,-43.3875,-3.15,5,28305.723,13:40:50,OUTDOOR
19678,-3.5370002,3.6700501,5.5009503,0.5449125,1.4223,-0.0011,6.6375003,-43.3875,-3.075,5,28305.723,13:40:50,OUTDOOR
19679,-3.2689502,3.5359502,5.4630003,0.7055125,1.2623875,-0.0012375,6.7500005,-43.40625,-3.0187502,5,28305.723,13:40:50,OUTDOOR
19680,-3.25005,3.3450003,5.4820504,0.7239375,1.16655,-0.15235,6.8625,-43.40625,-2.8500001,5,28305.723,13:40:50,OUTDOOR
19681,-3.3070502,3.21105,5.6740503,0.6897,0.9131375,-0.1956625,7.1062503,-43.40625,-2.8312502,5,28305.723,13:40:50,OUTDOOR
19682,-3.7090502,3.2299502,5.84595,0.60101247,0.8053375,-0.2123,7.2187505,-43.350002,-2.7375002,5,28305.723,13:40:50,OUTDOOR
19683,-4.38,3.42105,5.9989505,0.4731375,0.6829625,-0.245575,7.3500004,-43.350002,-2.7,5,28305.723,13:40:50,OUTDOOR
19684,-4.62795,3.555,5.9610004,0.406725,0.77275,-0.2849,7.6312504,-43.3125,-2.49375,5,27483.434,13:40:50,OUTDOOR
19685,-4.95405,3.8230503,5.98005,0.279125,0.9829875,-0.275825,7.7625003,-43.275,-2.3812501,5,27483.434,13:40:50,OUTDOOR
19686,-5.1070504,3.9379501,5.8650002,0.20185,1.1083875,-0.263725,8.0625,-43.21875,-2.325,5,27483.434,13:40:50,OUTDOOR
19687,-5.1259503,4.0339503,5.7310505,0.2143625,1.2890625,-0.2553375,8.212501,-43.2,-2.1937501,5,27483.434,13:40:50,OUTDOOR
19688,-5.20305,4.07205,5.6350503,0.235125,1.3245375,-0.262625,8.56875,-43.2,-2.1375,5,27483.434,13:40:50,OUTDOOR
19689,-5.4139504,4.0150504,5.82705,0.29067498,1.2067,-0.279675,8.7375,-43.162502,-2.1000001,5,27483.434,13:40:50,OUTDOOR
19690,-5.60505,3.8040001,5.98005,0.2506625,1.015025,-0.28325,9.01875,-43.125,-1.95,5,27483.434,13:40:50,OUTDOOR
19691,-6.0070505,3.6130502,6.7270503,0.1929125,0.90475,-0.3125375,9.150001,-43.0875,-1.8000001,5,27483.434,13:40:50,OUTDOOR
19692,-6.6580505,3.6130502,6.9949503,-0.00605,0.7132125,-0.40094998,9.3,-43.050003,-1.725,5,27483.434,13:40:50,OUTDOOR
19693,-7.0800004,3.594,7.6459503,-0.1651375,0.663575,-0.48839998,9.450001,-43.03125,-1.6125001,5,27483.434,13:40:50,OUTDOOR
19694,-7.2900004,3.594,7.8570004,-0.36781248,0.7093625,-0.5589375,9.76875,-42.956253,-1.5,5,27483.434,13:40:50,OUTDOOR
19695,-7.2709503,3.8040001,8.54595,-0.4976125,0.74525,-0.6230125,9.95625,-42.91875,-1.4250001,5,27483.434,13:40:50,OUTDOOR
19696,-7.5199504,4.2450004,9.0060005,-0.5174125,0.7401625,-0.6452875,10.293751,-42.862503,-1.3125,5,26951.055,13:40:50,OUTDOOR
19697,-8.229,4.33995,9.790951,-0.4994,0.656975,-0.664125,10.462501,-42.825,-1.29375,5,26951.055,13:40:50,OUTDOOR
19698,-8.36295,3.9,10.02105,-0.505175,0.52195,-0.6419875,10.762501,-42.80625,-1.25625,5,26951.055,13:40:50,OUTDOOR
19699,-8.17095,3.9,10.8820505,-0.5190625,0.42473748,-0.62865,10.89375,-42.75,-1.1625,5,26951.055,13:40:50,OUTDOOR
19700,-7.6920004,3.7080002,11.112,-0.5284125,-1.38E-04,-0.6281,11.00625,-42.693752,-0.99375004,5,26951.055,13:40:50,OUTDOOR
19701,-6.6199503,3.555,10.92105,-0.55495,-0.1571625,-0.649275,11.26875,-42.6375,-0.73125005,5,26951.055,13:40:50,OUTDOOR
19702,-6.084,3.5170503,10.594951,-0.6230125,-0.4164875,-0.6463875,11.38125,-42.581253,-0.675,5,26951.055,13:40:50,OUTDOOR
19703,-5.682,3.1720502,11.016001,-0.66165,-0.8129,-0.63525,11.38125,-42.581253,-0.675,5,26951.055,13:40:50,OUTDOOR
19704,-5.5090504,2.8470001,11.149951,-0.6590375,-0.9552125,-0.650375,11.775001,-42.487503,-0.675,5,26951.055,13:40:50,OUTDOOR
19705,-5.47095,2.157,11.265,-0.658075,-1.1545875,-0.6485875,11.868751,-42.412502,-0.65625,5,26951.055,13:40:50,OUTDOOR
19706,-5.28,1.8319501,11.13105,-0.6928625,-1.212475,-0.619025,12.093751,-42.35625,-0.65625,5,26951.055,13:40:50,OUTDOOR
19707,-4.992,1.659,11.055,-0.71775,-1.2808125,-0.5487625,12.168751,-42.318752,-0.73125005,5,27854.67,13:40:50,OUTDOOR
19708,-4.533,1.4680501,10.48005,-0.79915,-1.356575,-0.5137,12.243751,-42.318752,-0.73125005,5,27854.67,13:40:50,OUTDOOR
19709,-4.2649503,1.4680501,9.504001,-0.830775,-1.3597375,-0.4783625,12.375001,-42.206253,-0.76875,5,27854.67,13:40:50,OUTDOOR
19710,-3.9390001,1.5450001,8.910001,-0.877525,-1.32825,-0.39833748,12.4125,-42.16875,-0.76875,5,27854.67,13:40:50,OUTDOOR
19711,-3.9390001,1.7170501,8.641951,-0.8872875,-1.2843875,-0.296175,12.4875,-42.112503,-0.80625004,5,27854.67,13:40:50,OUTDOOR
